(c) Der Bundeswahlleiter (im Auftrag der Herausgebergemeinschaft), Wiesbaden 2018

Ergebnisse der Wahlbezirksstatistik zur Bundestagswahl 2005 (Leitband)

"Wahlkreis";"Land";"Regierungsbezirk";"Kreis";"Verbandsgemeinde";"Gemeinde";"Kennziffer Briefwahlzugehörigkeit";"Name";"Größenklasse"
"108";"05";"0";"00";"0000";"000";"00";"Düsseldorf II";"00"
"109";"05";"0";"00";"0000";"000";"00";"Neuss I";"00"
"110";"05";"0";"00";"0000";"000";"00";"Mönchengladbach";"00"
"111";"05";"0";"00";"0000";"000";"00";"Krefeld I - Neuss II";"00"
"112";"05";"0";"00";"0000";"000";"00";"Viersen";"00"
"113";"05";"0";"00";"0000";"000";"00";"Kleve";"00"
"114";"05";"0";"00";"0000";"000";"00";"Wesel I";"00"
"115";"05";"0";"00";"0000";"000";"00";"Krefeld II - Wesel II";"00"
"116";"05";"0";"00";"0000";"000";"00";"Duisburg I";"00"
"117";"05";"0";"00";"0000";"000";"00";"Duisburg II";"00"
"118";"05";"0";"00";"0000";"000";"00";"Oberhausen - Wesel III";"00"
"119";"05";"0";"00";"0000";"000";"00";"Mülheim - Essen I";"00"
"120";"05";"0";"00";"0000";"000";"00";"Essen II";"00"
"121";"05";"0";"00";"0000";"000";"00";"Essen III";"00"
"122";"05";"0";"00";"0000";"000";"00";"Recklinghausen I";"00"
"123";"05";"0";"00";"0000";"000";"00";"Recklinghausen II";"00"
"124";"05";"0";"00";"0000";"000";"00";"Gelsenkirchen";"00"
"125";"05";"0";"00";"0000";"000";"00";"Steinfurt I - Borken I";"00"
"126";"05";"0";"00";"0000";"000";"00";"Bottrop - Recklinghausen III";"00"
"127";"05";"0";"00";"0000";"000";"00";"Borken II";"00"
"128";"05";"0";"00";"0000";"000";"00";"Coesfeld - Steinfurt II";"00"
"129";"05";"0";"00";"0000";"000";"00";"Steinfurt III";"00"
"130";"05";"0";"00";"0000";"000";"00";"Münster";"00"
"131";"05";"0";"00";"0000";"000";"00";"Warendorf";"00"
"132";"05";"0";"00";"0000";"000";"00";"Gütersloh";"00"
"133";"05";"0";"00";"0000";"000";"00";"Bielefeld";"00"
"134";"05";"0";"00";"0000";"000";"00";"Herford - Minden-Lübbecke II";"00"
"135";"05";"0";"00";"0000";"000";"00";"Minden-Lübbecke I";"00"
"136";"05";"0";"00";"0000";"000";"00";"Lippe I";"00"
"137";"05";"0";"00";"0000";"000";"00";"Höxter - Lippe II";"00"
"138";"05";"0";"00";"0000";"000";"00";"Paderborn";"00"
"139";"05";"0";"00";"0000";"000";"00";"Hagen - Ennepe-Ruhr-Kreis I";"00"
"140";"05";"0";"00";"0000";"000";"00";"Ennepe-Ruhr-Kreis II";"00"
"141";"05";"0";"00";"0000";"000";"00";"Bochum I";"00"
"142";"05";"0";"00";"0000";"000";"00";"Herne - Bochum II";"00"
"143";"05";"0";"00";"0000";"000";"00";"Dortmund I";"00"
"144";"05";"0";"00";"0000";"000";"00";"Dortmund II";"00"
"145";"05";"0";"00";"0000";"000";"00";"Unna I";"00"
"146";"05";"0";"00";"0000";"000";"00";"Hamm - Unna II";"00"
"147";"05";"0";"00";"0000";"000";"00";"Soest";"00"
"148";"05";"0";"00";"0000";"000";"00";"Hochsauerlandkreis";"00"
"149";"05";"0";"00";"0000";"000";"00";"Siegen-Wittgenstein";"00"
"150";"05";"0";"00";"0000";"000";"00";"Olpe - Märkischer Kreis I";"00"
"151";"05";"0";"00";"0000";"000";"00";"Märkischer Kreis II";"00"
"000";"05";"1";"11";"0000";"000";"00";"Düsseldorf, Stadt (107,108)";"00"
"107";"05";"1";"11";"0000";"000";"00";"Düsseldorf, Stadt (Teil)";"00"
"108";"05";"1";"11";"0000";"000";"00";"Düsseldorf, Stadt (Teil)";"00"
"000";"05";"1";"12";"0000";"000";"00";"Duisburg, Stadt (116,117)";"00"
"116";"05";"1";"12";"0000";"000";"00";"Duisburg, Stadt (Teil)";"00"
"117";"05";"1";"12";"0000";"000";"00";"Duisburg, Stadt (Teil)";"00"
"000";"05";"1";"13";"0000";"000";"00";"Essen, Stadt (119-121)";"00"
"119";"05";"1";"13";"0000";"000";"00";"Essen, Stadt (Teil)";"00"
"120";"05";"1";"13";"0000";"000";"00";"Essen, Stadt (Teil)";"00"
"121";"05";"1";"13";"0000";"000";"00";"Essen, Stadt (Teil)";"00"
"000";"05";"1";"14";"0000";"000";"00";"Krefeld, Stadt (111,115)";"00"
"111";"05";"1";"14";"0000";"000";"00";"Krefeld, Stadt (Teil)";"00"
"115";"05";"1";"14";"0000";"000";"00";"Krefeld, Stadt (Teil)";"00"
"000";"05";"1";"16";"0000";"000";"00";"Mönchengladbach, Stadt (110)";"00"
"110";"05";"1";"16";"0000";"000";"00";"Mönchengladbach, Stadt";"00"
"000";"05";"1";"17";"0000";"000";"00";"Mülheim an der Ruhr, Stadt (119)";"00"
"119";"05";"1";"17";"0000";"000";"00";"Mülheim an der Ruhr, Stadt";"00"
"000";"05";"1";"19";"0000";"000";"00";"Oberhausen, Stadt (118)";"00"
"118";"05";"1";"19";"0000";"000";"00";"Oberhausen, Stadt";"00"
"000";"05";"1";"20";"0000";"000";"00";"Remscheid, Stadt (104)";"00"
"104";"05";"1";"20";"0000";"000";"00";"Remscheid, Stadt";"00"
"000";"05";"1";"22";"0000";"000";"00";"Solingen, Stadt (104)";"00"
"104";"05";"1";"22";"0000";"000";"00";"Solingen, Stadt";"00"
"000";"05";"1";"24";"0000";"000";"00";"Wuppertal, Stadt (103,104)";"00"
"103";"05";"1";"24";"0000";"000";"00";"Wuppertal, Stadt (Teil)";"00"
"104";"05";"1";"24";"0000";"000";"00";"Wuppertal, Stadt (Teil)";"00"
"000";"05";"1";"54";"0000";"000";"00";"Kleve (113)";"00"
"113";"05";"1";"54";"0000";"000";"00";"Kleve";"00"
"000";"05";"1";"58";"0000";"000";"00";"Mettmann (105,106)";"00"
"105";"05";"1";"58";"0000";"000";"00";"Mettmann (Teil)";"00"
"106";"05";"1";"58";"0000";"000";"00";"Mettmann (Teil)";"00"
"000";"05";"1";"62";"0000";"000";"00";"Rhein-Kreis Neuss (109,111)";"00"
"109";"05";"1";"62";"0000";"000";"00";"Rhein-Kreis Neuss (Teil)";"00"
"111";"05";"1";"62";"0000";"000";"00";"Rhein-Kreis Neuss (Teil)";"00"
"000";"05";"1";"66";"0000";"000";"00";"Viersen (112)";"00"
"112";"05";"1";"66";"0000";"000";"00";"Viersen";"00"
"000";"05";"1";"70";"0000";"000";"00";"Wesel (114,115,118)";"00"
"114";"05";"1";"70";"0000";"000";"00";"Wesel (Teil)";"00"
"115";"05";"1";"70";"0000";"000";"00";"Wesel (Teil)";"00"
"118";"05";"1";"70";"0000";"000";"00";"Wesel (Teil)";"00"
"000";"05";"3";"13";"0000";"000";"00";"Aachen, Stadt (088)";"00"
"088";"05";"3";"13";"0000";"000";"00";"Aachen, Stadt";"00"
"000";"05";"3";"14";"0000";"000";"00";"Bonn, Stadt (097)";"00"
"097";"05";"3";"14";"0000";"000";"00";"Bonn, Stadt";"00"
"000";"05";"3";"15";"0000";"000";"00";"Köln, Stadt (094-096,102)";"00"
"094";"05";"3";"15";"0000";"000";"00";"Köln, Stadt (Teil)";"00"
"095";"05";"3";"15";"0000";"000";"00";"Köln, Stadt (Teil)";"00"
"096";"05";"3";"15";"0000";"000";"00";"Köln, Stadt (Teil)";"00"
"102";"05";"3";"15";"0000";"000";"00";"Köln, Stadt (Teil)";"00"
"000";"05";"3";"16";"0000";"000";"00";"Leverkusen, Stadt (102)";"00"
"102";"05";"3";"16";"0000";"000";"00";"Leverkusen, Stadt";"00"
"000";"05";"3";"54";"0000";"000";"00";"Aachen (089)";"00"
"089";"05";"3";"54";"0000";"000";"00";"Aachen";"00"
"000";"05";"3";"58";"0000";"000";"00";"Düren (091)";"00"
"091";"05";"3";"58";"0000";"000";"00";"Düren";"00"
"000";"05";"3";"62";"0000";"000";"00";"Rhein-Erft-Kreis (092,093)";"00"
"092";"05";"3";"62";"0000";"000";"00";"Rhein-Erft-Kreis (Teil)";"00"
"093";"05";"3";"62";"0000";"000";"00";"Rhein-Erft-Kreis (Teil)";"00"
"000";"05";"3";"66";"0000";"000";"00";"Euskirchen (093)";"00"
"093";"05";"3";"66";"0000";"000";"00";"Euskirchen";"00"
"000";"05";"3";"70";"0000";"000";"00";"Heinsberg (090)";"00"
"090";"05";"3";"70";"0000";"000";"00";"Heinsberg";"00"
"000";"05";"3";"74";"0000";"000";"00";"Oberbergischer Kreis (100)";"00"
"100";"05";"3";"74";"0000";"000";"00";"Oberbergischer Kreis";"00"
"000";"05";"3";"78";"0000";"000";"00";"Rheinisch-Bergischer Kreis (101)";"00"
"101";"05";"3";"78";"0000";"000";"00";"Rheinisch-Bergischer Kreis";"00"
"000";"05";"3";"82";"0000";"000";"00";"Rhein-Sieg-Kreis (098,099)";"00"
"098";"05";"3";"82";"0000";"000";"00";"Rhein-Sieg-Kreis (Teil)";"00"
"099";"05";"3";"82";"0000";"000";"00";"Rhein-Sieg-Kreis (Teil)";"00"
"000";"05";"5";"12";"0000";"000";"00";"Bottrop, Stadt (126)";"00"
"126";"05";"5";"12";"0000";"000";"00";"Bottrop, Stadt";"00"
"000";"05";"5";"13";"0000";"000";"00";"Gelsenkirchen, Stadt (124)";"00"
"124";"05";"5";"13";"0000";"000";"00";"Gelsenkirchen, Stadt";"00"
"000";"05";"5";"15";"0000";"000";"00";"Münster, Stadt (130)";"00"
"130";"05";"5";"15";"0000";"000";"00";"Münster, Stadt";"00"
"000";"05";"5";"54";"0000";"000";"00";"Borken (125,127)";"00"
"125";"05";"5";"54";"0000";"000";"00";"Borken (Teil)";"00"
"127";"05";"5";"54";"0000";"000";"00";"Borken (Teil)";"00"
"000";"05";"5";"58";"0000";"000";"00";"Coesfeld (128)";"00"
"128";"05";"5";"58";"0000";"000";"00";"Coesfeld";"00"
"000";"05";"5";"62";"0000";"000";"00";"Recklinghausen (122,123,126)";"00"
"122";"05";"5";"62";"0000";"000";"00";"Recklinghausen (Teil)";"00"
"123";"05";"5";"62";"0000";"000";"00";"Recklinghausen (Teil)";"00"
"126";"05";"5";"62";"0000";"000";"00";"Recklinghausen (Teil)";"00"
"000";"05";"5";"66";"0000";"000";"00";"Steinfurt (125,128,129)";"00"
"125";"05";"5";"66";"0000";"000";"00";"Steinfurt (Teil)";"00"
"128";"05";"5";"66";"0000";"000";"00";"Steinfurt (Teil)";"00"
"129";"05";"5";"66";"0000";"000";"00";"Steinfurt (Teil)";"00"
"000";"05";"5";"70";"0000";"000";"00";"Warendorf (131)";"00"
"131";"05";"5";"70";"0000";"000";"00";"Warendorf";"00"
"000";"05";"7";"11";"0000";"000";"00";"Bielefeld, Stadt (133)";"00"
"133";"05";"7";"11";"0000";"000";"00";"Bielefeld, Stadt";"00"
"000";"05";"7";"54";"0000";"000";"00";"Gütersloh (132,133,138)";"00"
"132";"05";"7";"54";"0000";"000";"00";"Gütersloh (Teil)";"00"
"133";"05";"7";"54";"0000";"000";"00";"Gütersloh (Teil)";"00"
"138";"05";"7";"54";"0000";"000";"00";"Gütersloh (Teil)";"00"
"000";"05";"7";"58";"0000";"000";"00";"Herford (134)";"00"
"134";"05";"7";"58";"0000";"000";"00";"Herford";"00"
"000";"05";"7";"62";"0000";"000";"00";"Höxter (137)";"00"
"137";"05";"7";"62";"0000";"000";"00";"Höxter";"00"
"000";"05";"7";"66";"0000";"000";"00";"Lippe (136,137)";"00"
"136";"05";"7";"66";"0000";"000";"00";"Lippe (Teil)";"00"
"137";"05";"7";"66";"0000";"000";"00";"Lippe (Teil)";"00"
"000";"05";"7";"70";"0000";"000";"00";"Minden-Lübbecke (134,135)";"00"
"134";"05";"7";"70";"0000";"000";"00";"Minden-Lübbecke (Teil)";"00"
"135";"05";"7";"70";"0000";"000";"00";"Minden-Lübbecke (Teil)";"00"
"000";"05";"7";"74";"0000";"000";"00";"Paderborn (138)";"00"
"138";"05";"7";"74";"0000";"000";"00";"Paderborn";"00"
"000";"05";"9";"11";"0000";"000";"00";"Bochum, Stadt (141,142)";"00"
"141";"05";"9";"11";"0000";"000";"00";"Bochum, Stadt (Teil)";"00"
"142";"05";"9";"11";"0000";"000";"00";"Bochum, Stadt (Teil)";"00"
"000";"05";"9";"13";"0000";"000";"00";"Dortmund, Stadt (143,144)";"00"
"143";"05";"9";"13";"0000";"000";"00";"Dortmund, Stadt (Teil)";"00"
"144";"05";"9";"13";"0000";"000";"00";"Dortmund, Stadt (Teil)";"00"
"000";"05";"9";"14";"0000";"000";"00";"Hagen, Stadt (139)";"00"
"139";"05";"9";"14";"0000";"000";"00";"Hagen, Stadt";"00"
"000";"05";"9";"15";"0000";"000";"00";"Hamm, Stadt (146)";"00"
"146";"05";"9";"15";"0000";"000";"00";"Hamm, Stadt";"00"
"000";"05";"9";"16";"0000";"000";"00";"Herne, Stadt (142)";"00"
"142";"05";"9";"16";"0000";"000";"00";"Herne, Stadt";"00"
"000";"05";"9";"54";"0000";"000";"00";"Ennepe-Ruhr-Kreis (139,140)";"00"
"139";"05";"9";"54";"0000";"000";"00";"Ennepe-Ruhr-Kreis (Teil)";"00"
"140";"05";"9";"54";"0000";"000";"00";"Ennepe-Ruhr-Kreis (Teil)";"00"
"000";"05";"9";"58";"0000";"000";"00";"Hochsauerlandkreis (148)";"00"
"148";"05";"9";"58";"0000";"000";"00";"Hochsauerlandkreis";"00"
"000";"05";"9";"62";"0000";"000";"00";"Märkischer Kreis (150,151)";"00"
"150";"05";"9";"62";"0000";"000";"00";"Märkischer Kreis (Teil)";"00"
"151";"05";"9";"62";"0000";"000";"00";"Märkischer Kreis (Teil)";"00"
"000";"05";"9";"66";"0000";"000";"00";"Olpe (150)";"00"
"150";"05";"9";"66";"0000";"000";"00";"Olpe";"00"
"000";"05";"9";"70";"0000";"000";"00";"Siegen-Wittgenstein (149)";"00"
"149";"05";"9";"70";"0000";"000";"00";"Siegen-Wittgenstein";"00"
"000";"05";"9";"74";"0000";"000";"00";"Soest (147)";"00"
"147";"05";"9";"74";"0000";"000";"00";"Soest";"00"
"000";"05";"9";"78";"0000";"000";"00";"Unna (145,146)";"00"
"145";"05";"9";"78";"0000";"000";"00";"Unna (Teil)";"00"
"146";"05";"9";"78";"0000";"000";"00";"Unna (Teil)";"00"
"107";"05";"1";"11";"0000";"000";"00";"Düsseldorf, Stadt (Teil)";"14"
"108";"05";"1";"11";"0000";"000";"00";"Düsseldorf, Stadt (Teil)";"14"
"116";"05";"1";"12";"0000";"000";"00";"Duisburg, Stadt (Teil)";"14"
"117";"05";"1";"12";"0000";"000";"00";"Duisburg, Stadt (Teil)";"14"
"119";"05";"1";"13";"0000";"000";"00";"Essen, Stadt (Teil)";"14"
"120";"05";"1";"13";"0000";"000";"00";"Essen, Stadt (Teil)";"14"
"121";"05";"1";"13";"0000";"000";"00";"Essen, Stadt (Teil)";"14"
"111";"05";"1";"14";"0000";"000";"00";"Krefeld, Stadt (Teil)";"13"
"115";"05";"1";"14";"0000";"000";"00";"Krefeld, Stadt (Teil)";"13"
"110";"05";"1";"16";"0000";"000";"00";"Mönchengladbach, Stadt";"13"
"119";"05";"1";"17";"0000";"000";"00";"Mülheim an der Ruhr, Stadt";"12"
"118";"05";"1";"19";"0000";"000";"00";"Oberhausen, Stadt";"13"
"104";"05";"1";"20";"0000";"000";"00";"Remscheid, Stadt";"12"
"104";"05";"1";"22";"0000";"000";"00";"Solingen, Stadt";"12"
"103";"05";"1";"24";"0000";"000";"00";"Wuppertal, Stadt (Teil)";"13"
"104";"05";"1";"24";"0000";"000";"00";"Wuppertal, Stadt (Teil)";"13"
"113";"05";"1";"54";"0000";"004";"00";"Bedburg-Hau";"09"
"113";"05";"1";"54";"0000";"008";"00";"Emmerich am Rhein, Stadt";"10"
"113";"05";"1";"54";"0000";"012";"00";"Geldern, Stadt";"10"
"113";"05";"1";"54";"0000";"016";"00";"Goch, Stadt";"10"
"113";"05";"1";"54";"0000";"020";"00";"Issum";"09"
"113";"05";"1";"54";"0000";"024";"00";"Kalkar, Stadt";"09"
"113";"05";"1";"54";"0000";"028";"00";"Kerken";"09"
"113";"05";"1";"54";"0000";"032";"00";"Kevelaer, Stadt";"10"
"113";"05";"1";"54";"0000";"036";"00";"Kleve, Stadt";"10"
"113";"05";"1";"54";"0000";"040";"00";"Kranenburg";"08"
"113";"05";"1";"54";"0000";"044";"00";"Rees, Stadt";"10"
"113";"05";"1";"54";"0000";"048";"00";"Rheurdt";"08"
"113";"05";"1";"54";"0000";"052";"00";"Straelen, Stadt";"09"
"113";"05";"1";"54";"0000";"056";"00";"Uedem";"08"
"113";"05";"1";"54";"0000";"060";"00";"Wachtendonk";"08"
"113";"05";"1";"54";"0000";"064";"00";"Weeze";"09"
"105";"05";"1";"58";"0000";"004";"00";"Erkrath, Stadt";"10"
"105";"05";"1";"58";"0000";"008";"00";"Haan, Stadt";"10"
"106";"05";"1";"58";"0000";"012";"00";"Heiligenhaus, Stadt";"10"
"105";"05";"1";"58";"0000";"016";"00";"Hilden, Stadt";"11"
"105";"05";"1";"58";"0000";"020";"00";"Langenfeld (Rheinland), Stadt";"11"
"105";"05";"1";"58";"0000";"024";"00";"Mettmann, Stadt";"10"
"105";"05";"1";"58";"0000";"026";"00";"Monheim am Rhein, Stadt";"10"
"106";"05";"1";"58";"0000";"028";"00";"Ratingen, Stadt";"11"
"106";"05";"1";"58";"0000";"032";"00";"Velbert, Stadt";"11"
"106";"05";"1";"58";"0000";"036";"00";"Wülfrath, Stadt";"10"
"109";"05";"1";"62";"0000";"004";"00";"Dormagen, Stadt";"11"
"109";"05";"1";"62";"0000";"008";"00";"Grevenbroich, Stadt";"11"
"111";"05";"1";"62";"0000";"012";"00";"Jüchen";"10"
"111";"05";"1";"62";"0000";"016";"00";"Kaarst, Stadt";"10"
"111";"05";"1";"62";"0000";"020";"00";"Korschenbroich, Stadt";"10"
"111";"05";"1";"62";"0000";"022";"00";"Meerbusch, Stadt";"11"
"109";"05";"1";"62";"0000";"024";"00";"Neuss, Stadt";"12"
"109";"05";"1";"62";"0000";"028";"00";"Rommerskirchen";"09"
"112";"05";"1";"66";"0000";"004";"00";"Brüggen";"09"
"112";"05";"1";"66";"0000";"008";"00";"Grefrath";"09"
"112";"05";"1";"66";"0000";"012";"00";"Kempen, Stadt";"10"
"112";"05";"1";"66";"0000";"016";"00";"Nettetal, Stadt";"10"
"112";"05";"1";"66";"0000";"020";"00";"Niederkrüchten";"09"
"112";"05";"1";"66";"0000";"024";"00";"Schwalmtal";"09"
"112";"05";"1";"66";"0000";"028";"00";"Tönisvorst, Stadt";"10"
"112";"05";"1";"66";"0000";"032";"00";"Viersen, Stadt";"11"
"112";"05";"1";"66";"0000";"036";"00";"Willich, Stadt";"11"
"114";"05";"1";"70";"0000";"004";"00";"Alpen";"09"
"118";"05";"1";"70";"0000";"008";"00";"Dinslaken, Stadt";"11"
"114";"05";"1";"70";"0000";"012";"00";"Hamminkeln, Stadt";"10"
"114";"05";"1";"70";"0000";"016";"00";"Hünxe";"09"
"114";"05";"1";"70";"0000";"020";"00";"Kamp-Lintfort, Stadt";"10"
"115";"05";"1";"70";"0000";"024";"00";"Moers, Stadt";"12"
"115";"05";"1";"70";"0000";"028";"00";"Neukirchen-Vluyn, Stadt";"10"
"114";"05";"1";"70";"0000";"032";"00";"Rheinberg, Stadt";"10"
"114";"05";"1";"70";"0000";"036";"00";"Schermbeck";"09"
"114";"05";"1";"70";"0000";"040";"00";"Sonsbeck";"08"
"114";"05";"1";"70";"0000";"044";"00";"Voerde (Niederrhein), Stadt";"10"
"114";"05";"1";"70";"0000";"048";"00";"Wesel, Stadt";"11"
"114";"05";"1";"70";"0000";"052";"00";"Xanten, Stadt";"10"
"088";"05";"3";"13";"0000";"000";"00";"Aachen, Stadt";"13"
"097";"05";"3";"14";"0000";"000";"00";"Bonn, Stadt";"13"
"094";"05";"3";"15";"0000";"000";"00";"Köln, Stadt (Teil)";"14"
"095";"05";"3";"15";"0000";"000";"00";"Köln, Stadt (Teil)";"14"
"096";"05";"3";"15";"0000";"000";"00";"Köln, Stadt (Teil)";"14"
"102";"05";"3";"15";"0000";"000";"00";"Köln, Stadt (Teil)";"14"
"102";"05";"3";"16";"0000";"000";"00";"Leverkusen, Stadt";"12"
"089";"05";"3";"54";"0000";"004";"00";"Alsdorf, Stadt";"10"
"089";"05";"3";"54";"0000";"008";"00";"Baesweiler, Stadt";"10"
"089";"05";"3";"54";"0000";"012";"00";"Eschweiler, Stadt";"11"
"089";"05";"3";"54";"0000";"016";"00";"Herzogenrath, Stadt";"10"
"089";"05";"3";"54";"0000";"020";"00";"Monschau, Stadt";"09"
"089";"05";"3";"54";"0000";"024";"00";"Roetgen";"08"
"089";"05";"3";"54";"0000";"028";"00";"Simmerath";"09"
"089";"05";"3";"54";"0000";"032";"00";"Stolberg (Rhld.), Stadt";"11"
"089";"05";"3";"54";"0000";"036";"00";"Würselen, Stadt";"10"
"091";"05";"3";"58";"0000";"004";"00";"Aldenhoven";"09"
"091";"05";"3";"58";"0000";"008";"00";"Düren, Stadt";"11"
"091";"05";"3";"58";"0000";"012";"00";"Heimbach, Stadt";"07"
"091";"05";"3";"58";"0000";"016";"00";"Hürtgenwald";"08"
"091";"05";"3";"58";"0000";"020";"00";"Inden";"08"
"091";"05";"3";"58";"0000";"024";"00";"Jülich, Stadt";"10"
"091";"05";"3";"58";"0000";"028";"00";"Kreuzau";"09"
"091";"05";"3";"58";"0000";"032";"00";"Langerwehe";"09"
"091";"05";"3";"58";"0000";"036";"00";"Linnich, Stadt";"09"
"091";"05";"3";"58";"0000";"040";"00";"Merzenich";"09"
"091";"05";"3";"58";"0000";"044";"00";"Nideggen, Stadt";"09"
"091";"05";"3";"58";"0000";"048";"00";"Niederzier";"09"
"091";"05";"3";"58";"0000";"052";"00";"Nörvenich";"09"
"091";"05";"3";"58";"0000";"056";"00";"Titz";"08"
"091";"05";"3";"58";"0000";"060";"00";"Vettweiß";"08"
"092";"05";"3";"62";"0000";"004";"00";"Bedburg, Stadt";"10"
"092";"05";"3";"62";"0000";"008";"00";"Bergheim, Stadt";"11"
"093";"05";"3";"62";"0000";"012";"00";"Brühl, Stadt";"10"
"092";"05";"3";"62";"0000";"016";"00";"Elsdorf";"10"
"093";"05";"3";"62";"0000";"020";"00";"Erftstadt, Stadt";"11"
"092";"05";"3";"62";"0000";"024";"00";"Frechen, Stadt";"10"
"092";"05";"3";"62";"0000";"028";"00";"Hürth, Stadt";"11"
"092";"05";"3";"62";"0000";"032";"00";"Kerpen, Stadt";"11"
"092";"05";"3";"62";"0000";"036";"00";"Pulheim, Stadt";"11"
"093";"05";"3";"62";"0000";"040";"00";"Wesseling, Stadt";"10"
"093";"05";"3";"66";"0000";"004";"00";"Bad Münstereifel, Stadt";"09"
"093";"05";"3";"66";"0000";"008";"00";"Blankenheim";"08"
"093";"05";"3";"66";"0000";"012";"00";"Dahlem";"07"
"093";"05";"3";"66";"0000";"016";"00";"Euskirchen, Stadt";"11"
"093";"05";"3";"66";"0000";"020";"00";"Hellenthal";"08"
"093";"05";"3";"66";"0000";"024";"00";"Kall";"09"
"093";"05";"3";"66";"0000";"028";"00";"Mechernich, Stadt";"10"
"093";"05";"3";"66";"0000";"032";"00";"Nettersheim";"08"
"093";"05";"3";"66";"0000";"036";"00";"Schleiden, Stadt";"09"
"093";"05";"3";"66";"0000";"040";"00";"Weilerswist";"09"
"093";"05";"3";"66";"0000";"044";"00";"Zülpich, Stadt";"09"
"090";"05";"3";"70";"0000";"004";"00";"Erkelenz, Stadt";"10"
"090";"05";"3";"70";"0000";"008";"00";"Gangelt";"09"
"090";"05";"3";"70";"0000";"012";"00";"Geilenkirchen, Stadt";"10"
"090";"05";"3";"70";"0000";"016";"00";"Heinsberg, Stadt";"10"
"090";"05";"3";"70";"0000";"020";"00";"Hückelhoven, Stadt";"10"
"090";"05";"3";"70";"0000";"024";"00";"Selfkant";"08"
"090";"05";"3";"70";"0000";"028";"00";"Übach-Palenberg, Stadt";"10"
"090";"05";"3";"70";"0000";"032";"00";"Waldfeucht";"08"
"090";"05";"3";"70";"0000";"036";"00";"Wassenberg, Stadt";"09"
"090";"05";"3";"70";"0000";"040";"00";"Wegberg, Stadt";"10"
"100";"05";"3";"74";"0000";"004";"00";"Bergneustadt, Stadt";"10"
"100";"05";"3";"74";"0000";"008";"00";"Engelskirchen";"10"
"100";"05";"3";"74";"0000";"012";"00";"Gummersbach, Stadt";"11"
"100";"05";"3";"74";"0000";"016";"00";"Hückeswagen, Stadt";"09"
"100";"05";"3";"74";"0000";"020";"00";"Lindlar";"10"
"100";"05";"3";"74";"0000";"024";"00";"Marienheide";"09"
"100";"05";"3";"74";"0000";"028";"00";"Morsbach";"09"
"100";"05";"3";"74";"0000";"032";"00";"Nümbrecht";"09"
"100";"05";"3";"74";"0000";"036";"00";"Radevormwald, Stadt";"10"
"100";"05";"3";"74";"0000";"040";"00";"Reichshof";"10"
"100";"05";"3";"74";"0000";"044";"00";"Waldbröl, Stadt";"09"
"100";"05";"3";"74";"0000";"048";"00";"Wiehl, Stadt";"10"
"100";"05";"3";"74";"0000";"052";"00";"Wipperfürth, Stadt";"10"
"101";"05";"3";"78";"0000";"004";"00";"Bergisch Gladbach, Stadt";"12"
"101";"05";"3";"78";"0000";"008";"00";"Burscheid, Stadt";"09"
"101";"05";"3";"78";"0000";"012";"00";"Kürten";"10"
"101";"05";"3";"78";"0000";"016";"00";"Leichlingen (Rheinland), Stadt";"10"
"101";"05";"3";"78";"0000";"020";"00";"Odenthal";"09"
"101";"05";"3";"78";"0000";"024";"00";"Overath, Stadt";"10"
"101";"05";"3";"78";"0000";"028";"00";"Rösrath, Stadt";"10"
"101";"05";"3";"78";"0000";"032";"00";"Wermelskirchen, Stadt";"10"
"099";"05";"3";"82";"0000";"004";"00";"Alfter";"10"
"099";"05";"3";"82";"0000";"008";"00";"Bad Honnef, Stadt";"10"
"099";"05";"3";"82";"0000";"012";"00";"Bornheim, Stadt";"10"
"098";"05";"3";"82";"0000";"016";"00";"Eitorf";"09"
"098";"05";"3";"82";"0000";"020";"00";"Hennef (Sieg), Stadt";"10"
"099";"05";"3";"82";"0000";"024";"00";"Königswinter, Stadt";"10"
"098";"05";"3";"82";"0000";"028";"00";"Lohmar, Stadt";"10"
"099";"05";"3";"82";"0000";"032";"00";"Meckenheim, Stadt";"10"
"098";"05";"3";"82";"0000";"036";"00";"Much";"09"
"098";"05";"3";"82";"0000";"040";"00";"Neunkirchen-Seelscheid";"10"
"098";"05";"3";"82";"0000";"044";"00";"Niederkassel, Stadt";"10"
"099";"05";"3";"82";"0000";"048";"00";"Rheinbach, Stadt";"10"
"098";"05";"3";"82";"0000";"052";"00";"Ruppichteroth";"09"
"099";"05";"3";"82";"0000";"056";"00";"Sankt Augustin, Stadt";"11"
"098";"05";"3";"82";"0000";"060";"00";"Siegburg, Stadt";"10"
"099";"05";"3";"82";"0000";"064";"00";"Swisttal";"09"
